,message,label,message_length,num_digits,has_link,has_email,is_question,contain_spam_keywords,spam_keywords_count,starts_with_greeting,has_closing,num_sepcail_chars,num_excalamation_marks,number_upper_words,message_cleaned
56,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,ham,110,0,0,0,0,0,0,0,0,0,0,0,"['ok', 'Ġlar', 'ĠI', 'Ġdouble', 'Ġcheck', 'Ġw', 'Ġda', 'Ġhair', 'Ġdress', 'er', 'Ġalready', 'Ġhe', 'Ġsay', 'Ġw', 'un', 'Ġcut', 'Ġv', 'Ġshort', 'Ġ.', 'Ġhe', 'Ġsay', 'Ġwill', 'Ġcut', 'Ġuntil', 'ĠI', 'Ġlook', 'Ġnice', 'Ġ.']"
57,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""",spam,80,0,0,0,0,0,0,0,0,7,1,0,"['Ġyou', 'Ġhear', 'Ġabout', 'Ġthe', 'Ġnew', 'Ġ\\', 'div', 'orce', 'Ġbar', 'bie', '\\', 'Ġ""', 'Ġ?', 'Ġit', 'Ġcome', 'Ġwith', 'Ġall', 'Ġof', 'Ġk', 'en', ""Ġ'"", 'Ġstuff', 'Ġ!', 'Ġ""']"
58,I plane to give on this month end.,ham,34,0,0,0,0,0,0,0,0,0,0,1,"['Ġplane', 'Ġto', 'Ġgive', 'Ġon', 'Ġthis', 'Ġmonth', 'Ġend', 'Ġ.']"
59,Wah lucky man... Then can save money... Hee...,ham,46,0,0,0,0,1,1,0,0,0,0,0,"['w', 'ah', 'Ġlucky', 'Ġman', 'Ġ...', 'Ġthen', 'Ġcan', 'Ġsave', 'Ġmoney', 'Ġ...', 'Ġhe', 'e', 'Ġ...']"
60,Finished class where are you.,ham,29,0,0,0,0,0,0,0,0,0,0,0,"['fin', 'ish', 'Ġclass', 'Ġwhere', 'Ġbe', 'Ġyou', 'Ġ.']"
61,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,ham,45,0,0,0,0,1,1,1,0,1,0,10,"['hi', 'Ġbabe', 'ĠI', 'Ġm', 'Ġat', 'Ġhome', 'Ġnow', 'Ġwanna', 'Ġdo', 'Ġsomething', 'Ġ?', 'Ġxx']"
62,K..k:)where are you?how did you performed?,ham,42,0,1,0,1,0,0,0,0,4,0,0,"['k', 'Ġ..', 'Ġk', ':', ')', 'Ġbe', 'Ġyou', '?', 'Ġdo', 'Ġyou', 'Ġperform', 'Ġ?']"
63,U can call me now...,ham,20,0,0,0,0,1,1,0,0,0,0,1,"['u', 'Ġcan', 'Ġcall', 'ĠI', 'Ġnow', 'Ġ...']"
64,I am waiting machan. Call me once you free.,ham,43,0,0,0,0,1,1,0,0,0,0,1,"['Ġbe', 'Ġwait', 'Ġmach', 'Ġ.', 'Ġcall', 'ĠI', 'Ġonce', 'Ġyou', 'Ġfree', 'Ġ.']"
65,Thats cool. i am a gentleman and will treat you with dignity and respect.,ham,73,0,0,0,0,0,0,0,0,0,0,0,"['Ġs', 'Ġcool', 'Ġ.', 'ĠI', 'Ġbe', 'Ġa', 'Ġgentleman', 'Ġand', 'Ġwill', 'Ġtreat', 'Ġyou', 'Ġwith', 'Ġdignity', 'Ġand', 'Ġrespect', 'Ġ.']"
66,I like you peoples very much:) but am very shy pa.,ham,50,0,0,0,0,0,0,0,0,2,0,1,"['Ġlike', 'Ġyou', 'Ġpeople', 'Ġvery', 'Ġmuch', 'Ġ:)', 'Ġbut', 'Ġbe', 'Ġvery', 'Ġshy', 'Ġpa', 'Ġ.']"
67,Does not operate after  &lt;#&gt;  or what,ham,42,0,0,0,0,0,0,0,0,5,0,0,"['Ġnot', 'Ġoperate', 'Ġafter', 'Ġ', 'Ġ', 'Ġ&', 'Ġl', ';', '#', '&', 'gt', 'Ġ;', 'Ġ', 'Ġ', 'Ġor', 'Ġwhat']"
68,Its not the same here. Still looking for a job. How much do Ta's earn there.,ham,76,0,0,0,0,0,0,0,0,1,0,0,"['Ġnot', 'Ġthe', 'Ġsame', 'Ġhere', 'Ġ.', 'Ġstill', 'Ġlook', 'Ġfor', 'Ġa', 'Ġjob', 'Ġ.', 'Ġhow', 'Ġmuch', 'Ġdo', 'Ġta', ""Ġ'"", 'Ġearn', 'Ġthere', 'Ġ.']"
69,K. Did you call me just now ah? ,ham,32,0,0,0,1,1,1,0,0,1,0,1,"['k', '.', 'Ġdo', 'Ġyou', 'Ġcall', 'ĠI', 'Ġjust', 'Ġnow', 'Ġah', 'Ġ?']"
70,Ok i am on the way to home hi hi,ham,32,0,0,0,0,0,0,0,0,0,0,0,"['ok', 'ĠI', 'Ġbe', 'Ġon', 'Ġthe', 'Ġway', 'Ġto', 'Ġhome', 'Ġhi', 'Ġhi']"
71,Yup next stop.,ham,14,0,0,0,0,0,0,0,0,0,0,0,"['Ġnext', 'Ġstop', 'Ġ.']"
72,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,ham,121,1,0,0,0,0,0,0,0,2,0,2,"['Ġreal', 'Ġwhen', 'Ġu', 'Ġget', 'Ġon', 'Ġyo', 'Ġ?', 'ĠI', 'Ġonly', 'Ġneed', 'Ġ2', 'Ġmore', 'Ġticket', 'Ġand', 'Ġone', 'Ġmore', 'Ġjacket', 'Ġand', 'ĠI', 'Ġbe', 'Ġdo', 'Ġ.', 'ĠI', 'Ġalready', 'Ġuse', 'Ġall', 'Ġmy', 'Ġmult', 'Ġ.']"
73,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,ham,144,0,0,0,0,1,1,0,0,1,0,2,"['yes', 'ĠI', 'Ġstart', 'Ġto', 'Ġsend', 'Ġrequest', 'Ġto', 'Ġmake', 'Ġit', 'Ġbut', 'Ġpain', 'Ġcome', 'Ġback', 'Ġso', 'ĠI', 'Ġbe', 'Ġback', 'Ġin', 'Ġbed', 'Ġ.', 'Ġdouble', 'Ġcoin', 'Ġat', 'Ġthe', 'Ġfactory', 'Ġtoo', 'Ġ.', 'ĠI', 'Ġget', 'Ġto', 'Ġcash', 'Ġin', 'Ġall', 'Ġmy', 'Ġnit', 'ro', 'Ġ.']"
74,I'm really not up to it still tonight babe,ham,42,0,0,0,0,0,0,0,0,1,0,0,"['Ġbe', 'Ġreally', 'Ġnot', 'Ġup', 'Ġto', 'Ġit', 'Ġstill', 'Ġtonight', 'Ġbabe']"
75,"Ela kano.,il download, come wen ur free..",ham,41,0,0,0,0,1,1,0,0,0,0,0,"['ela', 'Ġk', 'ano', 'Ġ.', 'Ġ,', 'il', 'Ġdownload', 'Ġ,', 'Ġcome', 'Ġw', 'en', 'Ġur', 'Ġfree', 'Ġ..']"
76,Yeah do! DonÛ÷t stand to close tho- youÛ÷ll catch something!,ham,62,0,0,0,0,0,0,0,0,9,2,0,"['yeah', 'Ġdo', 'Ġ!', 'Ġdon', 'Â', 'ī', 'Ã»', 'Ã', '·', 'Ġstand', 'Ġto', 'Ġclose', 'Ġtho', '-', 'Ġyou', 'Â', 'ī', 'Ã»', 'Ã', '·', 'Ġcatch', 'Ġsomething', 'Ġ!']"
77,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,ham,195,2,0,0,0,0,0,0,0,2,0,1,"['sorry', 'Ġto', 'Ġbe', 'Ġa', 'Ġpain', 'Ġ.', 'Ġbe', 'Ġit', 'Ġok', 'Ġif', 'Ġwe', 'Ġmeet', 'Ġanother', 'Ġnight', 'Ġ?', 'ĠI', 'Ġspend', 'Ġlate', 'Ġafternoon', 'Ġin', 'Ġcasualty', 'Ġand', 'Ġthat', 'Ġmean', 'ĠI', 'Ġhave', 'Ġnot', 'Ġdo', 'Ġany', 'Ġof', 'Ġy', 'Ġstuff', '42', 'mor', 'Ġand', 'Ġthat', 'Ġinclude', 'Ġall', 'Ġmy', 'Ġtime', 'Ġsheet', 'Ġand', 'Ġthat', 'Ġ.', 'Ġsorry', 'Ġ.']"
78,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,ham,107,3,0,0,1,1,1,0,0,1,0,2,"['Ġnot', 'Ġplan', 'Ġto', 'Ġbuy', 'Ġlater', 'Ġ.', 'ĠI', 'Ġcheck', 'Ġalready', 'Ġl', 'ido', 'Ġonly', 'Ġget', 'Ġ530', 'Ġshow', 'Ġin', 'Ġe', 'Ġafternoon', 'Ġ.', 'Ġu', 'Ġfinish', 'Ġwork', 'Ġalready', 'Ġ?']"
79,Watching telugu movie..wat abt u?,ham,33,0,1,0,1,0,0,0,0,1,0,0,"['watch', 'Ġtel', 'ugu', 'Ġmovie', 'Ġ..', 'Ġwat', 'Ġab', 'Ġu', 'Ġ?']"
80,i see. When we finish we have loads of loans to pay,ham,51,0,0,0,0,1,1,0,0,0,0,0,"['Ġsee', 'Ġ.', 'Ġwhen', 'Ġwe', 'Ġfinish', 'Ġwe', 'Ġhave', 'Ġload', 'Ġof', 'Ġloan', 'Ġto', 'Ġpay']"
81,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""ham""",ham,184,0,0,0,0,1,1,1,0,6,1,0,"['hi', 'Ġ.', 'Ġw', 'k', 'Ġbe', 'Ġok', 'Ġ-', 'Ġon', 'Ġhol', 'Ġnow', 'Ġ!', 'Ġyes', 'Ġon', 'Ġfor', 'Ġa', 'Ġbit', 'Ġof', 'Ġa', 'Ġrun', 'Ġ.', 'Ġforget', 'Ġthat', 'ĠI', 'Ġhave', 'Ġha', 'ird', 'ress', 'er', 'Ġappointment', 'Ġat', 'Ġfour', 'Ġso', 'Ġneed', 'Ġto', 'Ġget', 'Ġhome', 'Ġn', 'Ġshower', 'Ġbeforehand', 'Ġ.', 'Ġdo', 'Ġthat', 'Ġcause', 'Ġprob', 'Ġfor', 'Ġu', '?', '\\', 'Ġ""', 'Ġ', 'č', 'Ġham', 'Ġ""']"
82,Please don't text me anymore. I have nothing else to say.,ham,57,0,0,0,0,0,0,0,0,1,0,1,"['please', 'Ġdo', 'Ġnot', 'Ġtext', 'ĠI', 'Ġanymore', 'Ġ.', 'ĠI', 'Ġhave', 'Ġnothing', 'Ġelse', 'Ġto', 'Ġsay', 'Ġ.']"
83,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,ham,81,0,0,0,0,0,0,0,0,2,1,2,"['ok', 'ay', 'Ġname', 'Ġur', 'Ġprice', 'Ġas', 'Ġlong', 'Ġas', 'Ġits', 'Ġlegal', 'Ġ!', 'Ġw', 'en', 'Ġcan', 'ĠI', 'Ġpick', 'Ġthey', 'Ġup', 'Ġ?', 'Ġy', 'Ġu', 'Ġa', 'Ġx', 'Ġam', 'Ġxx']"
84,I'm still looking for a car to buy. And have not gone 4the driving test yet.,ham,76,1,0,0,0,1,1,0,0,1,0,0,"['Ġbe', 'Ġstill', 'Ġlook', 'Ġfor', 'Ġa', 'Ġcar', 'Ġto', 'Ġbuy', 'Ġ.', 'Ġand', 'Ġhave', 'Ġnot', 'Ġgo', 'Ġ4', 'Ġdrive', 'Ġtest', 'Ġyet', 'Ġ.']"
85,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",ham,183,0,0,0,0,0,0,0,0,3,1,2,"['wow', 'Ġ.', 'Ġyou', 'Ġbe', 'Ġright', 'Ġ!', 'ĠI', 'Ġdo', 'Ġnot', 'Ġmean', 'Ġto', 'Ġdo', 'Ġthat', 'Ġ.', 'ĠI', 'Ġguess', 'Ġonce', 'ĠI', 'Ġgive', 'Ġup', 'Ġon', 'Ġb', 'oston', 'Ġman', 'Ġand', 'Ġchange', 'Ġmy', 'Ġsearch', 'Ġlocation', 'Ġto', 'Ġn', 'c', 'Ġ,', 'Ġsomething', 'Ġchange', 'Ġ.', 'Ġc', 'uz', 'Ġon', 'Ġmy', 'Ġsign', 'Ġpage', 'Ġit', 'Ġstill', 'Ġsay', 'Ġb', 'oston', 'Ġ.']"
86,Umma my life and vava umma love you lot dear,ham,44,0,0,0,0,0,0,0,0,0,0,0,"['um', 'Ġmy', 'Ġlife', 'Ġand', 'Ġv', 'ava', 'Ġu', 'mma', 'Ġlove', 'Ġyou', 'Ġlot', 'Ġdear']"
87,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,ham,95,0,0,0,0,0,0,0,1,0,0,0,"['thank', 'Ġa', 'Ġlot', 'Ġfor', 'Ġyour', 'Ġwish', 'Ġon', 'Ġmy', 'Ġbirthday', 'Ġ.', 'Ġthank', 'Ġyou', 'Ġfor', 'Ġmake', 'Ġmy', 'Ġbirthday', 'Ġtruly', 'Ġmemorable', 'Ġ.']"
88,"Aight, I'll hit you up when I get some cash",ham,43,0,0,0,0,1,1,0,0,1,0,1,"['ight', 'Ġ,', 'ĠI', 'Ġwill', 'Ġhit', 'Ġyou', 'Ġup', 'Ġwhen', 'ĠI', 'Ġget', 'Ġsome', 'Ġcash']"
89,How would my ip address test that considering my computer isn't a minecraft server,ham,82,0,0,0,0,0,0,0,0,1,0,0,"['Ġwould', 'Ġmy', 'Ġip', 'Ġaddress', 'Ġtest', 'Ġthat', 'Ġconsider', 'Ġmy', 'Ġcomputer', 'Ġbe', 'Ġnot', 'Ġa', 'Ġmine', 'craft', 'Ġserver']"
90,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,ham,115,0,0,0,0,1,1,0,0,1,1,2,"['Ġknow', 'Ġ!', 'Ġgr', 'umpy', 'Ġold', 'Ġpeople', 'Ġ.', 'Ġmy', 'Ġmom', 'Ġbe', 'Ġlike', 'Ġyou', 'Ġwell', 'Ġnot', 'Ġbe', 'Ġlie', 'Ġ.', 'Ġthen', 'Ġagain', 'ĠI', 'Ġbe', 'Ġalways', 'Ġthe', 'Ġone', 'Ġto', 'Ġplay', 'Ġjoke', 'Ġ...']"
91,Dont worry. I guess he's busy.,ham,30,0,0,0,0,0,0,0,0,1,0,1,"['Ġnot', 'Ġworry', 'Ġ.', 'ĠI', 'Ġguess', 'Ġhe', 'Ġbe', 'Ġbusy', 'Ġ.']"
92,What is the plural of the noun research?,ham,40,0,0,0,1,0,0,0,0,1,0,0,"['Ġbe', 'Ġthe', 'Ġplural', 'Ġof', 'Ġthe', 'Ġnoun', 'Ġresearch', 'Ġ?']"
93,Going for dinner.msg you after.,ham,31,0,1,0,0,0,0,0,0,0,0,0,"['go', 'Ġfor', 'Ġdinner', '.', 'msg', 'Ġyou', 'Ġafter', 'Ġ.']"
94,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,ham,96,1,0,0,0,0,0,0,0,1,0,0,"['Ġbe', 'Ġok', 'Ġw', 'Ġit', 'Ġcos', 'ĠI', 'Ġlike', 'Ġ2', 'Ġtry', 'Ġnew', 'Ġthing', 'Ġ.', 'Ġbut', 'ĠI', 'Ġscare', 'Ġu', 'Ġdun', 'Ġlike', 'Ġmah', 'Ġ.', 'Ġcos', 'Ġu', 'Ġsay', 'Ġnot', 'Ġtoo', 'Ġloud', 'Ġ.']"
95,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,spam,159,22,0,0,0,1,3,0,0,3,1,3,"['gent', 'Ġ!', 'Ġwe', 'Ġbe', 'Ġtry', 'Ġto', 'Ġcontact', 'Ġyou', 'Ġ.', 'Ġlast', 'Ġweekend', 'Ġdraw', 'Ġshow', 'Ġthat', 'Ġyou', 'Ġwin', 'Ġa', 'ĠÃ', '¥', 'Â£', '1000', 'Ġprize', 'Ġguarantee', 'Ġ.', 'Ġcall', 'Ġ0', '90', '64', '012', '160', 'Ġ.', 'Ġclaim', 'Ġcode', 'Ġk', '52', 'Ġ.', 'Ġvalid', 'Ġ12', 'h', 'rs', 'Ġonly', 'Ġ.', 'Ġ150', 'pp']"
96,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",ham,143,0,1,0,1,0,0,0,0,3,0,0,"['wa', 'Ġ,', 'Ġur', 'Ġopen', 'Ġsentence', 'Ġvery', 'Ġformal', 'Ġ...', 'Ġanyway', 'Ġ,', 'ĠI', 'Ġbe', 'Ġfine', 'Ġtoo', 'Ġ,', 'Ġju', 'z', 'Ġt', 'ĠI', 'Ġbe', 'Ġeat', 'Ġtoo', 'Ġmuch', 'Ġn', 'Ġput', 'tin', 'Ġon', 'Ġweight', 'Ġ...', 'Ġhaha', 'Ġ...', 'Ġso', 'Ġany', 'thin', 'Ġspecial', 'Ġhappen', 'Ġ?']"
97,You are a winner U have been specially selected 2 receive å£1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,spam,153,22,0,0,0,1,3,1,0,9,0,1,"['Ġbe', 'Ġa', 'Ġwinner', 'Ġu', 'Ġhave', 'Ġbe', 'Ġspecially', 'Ġselect', 'Ġ2', 'Ġreceive', 'ĠÃ', '¥', 'Â£', '1000', 'Ġor', 'Ġa', 'Ġ4', 'Ġ*', 'Ġholiday', 'Ġ(', 'Ġflight', 'Ġinc', 'Ġ)', 'Ġspeak', 'Ġto', 'Ġa', 'Ġlive', 'Ġoperator', 'Ġ2', 'Ġclaim', 'Ġ0', '87', '12', '778', '109', '10', 'p', 'Ġ/', 'Ġmin', 'Ġ(', 'Ġ18', 'Ġ+', 'Ġ)']"
98,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,ham,72,0,0,0,0,0,0,0,0,4,2,0,"['good', 'Ġ!', 'Ġyes', 'Ġwe', 'Ġmust', 'Ġspeak', 'Ġfr', 'iday', 'Ġ-', 'Ġegg', 'Ġ-', 'Ġpotato', 'Ġratio', 'Ġfor', 'Ġtort', 'illa', 'Ġneed', 'Ġ!']"
99,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,ham,86,0,1,0,0,1,1,0,0,1,0,0,"['h', 'mm', 'Ġ...', 'Ġmy', 'Ġuncle', 'Ġjust', 'Ġinform', 'ĠI', 'Ġthat', 'Ġhe', 'Ġbe', 'Ġpay', 'Ġthe', 'Ġschool', 'Ġdirectly', 'Ġ.', 'Ġso', 'Ġpl', 'Ġbuy', 'Ġfood', 'Ġ.']"
100,"URGENT! Your Mobile No. was awarded å£2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",spam,157,26,0,0,0,1,3,0,0,6,2,4,"['urg', 'ent', 'Ġ!', 'Ġyour', 'Ġmobile', 'Ġno', 'Ġ.', 'Ġbe', 'Ġaward', 'ĠÃ', '¥', 'Â£', '2000', 'Ġbonus', 'Ġcaller', 'Ġprize', 'Ġon', 'Ġ5', '/', '9', '/', '03', 'Ġthis', 'Ġbe', 'Ġour', 'Ġfinal', 'Ġtry', 'Ġto', 'Ġcontact', 'Ġu', 'Ġ!', 'Ġcall', 'Ġfrom', 'Ġland', 'line', 'Ġ0', '90', '64', '01', '97', '88', 'Ġbox', '42', 'wr', '29', 'c', 'Ġ,', 'Ġ150', 'pp']"
101,here is my new address -apples&pairs&all that malarky,ham,53,0,0,0,0,0,0,0,0,3,0,0,"['Ġbe', 'Ġmy', 'Ġnew', 'Ġaddress', 'Ġ-', 'app', 'les', '&', 'p', 'airs', '&', 'Ġthat', 'Ġmal', 'ark']"
102,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,spam,156,22,0,0,0,1,1,0,0,1,0,0,"['today', 'Ġv', 'oda', 'Ġnumber', 'Ġend', 'Ġ75', '48', 'Ġbe', 'Ġselect', 'Ġto', 'Ġreceive', 'Ġa', 'Ġ$', 'Ġ350', 'Ġaward', 'Ġ.', 'Ġif', 'Ġyou', 'Ġhave', 'Ġa', 'Ġmatch', 'Ġplease', 'Ġcall', 'Ġ0', '87', '12', '300', '220', 'Ġquote', 'Ġclaim', 'Ġcode', 'Ġ40', '41', 'Ġstandard', 'Ġrate', 'Ġapp']"
103,I am going to sao mu today. Will be done only at 12 ,ham,52,2,0,0,0,0,0,0,0,0,0,1,"['Ġbe', 'Ġgo', 'Ġto', 'Ġsa', 'Ġmu', 'Ġtoday', 'Ġ.', 'Ġwill', 'Ġbe', 'Ġdo', 'Ġonly', 'Ġat', 'Ġ12']"
104,ÌÏ predict wat time Ì_'ll finish buying?,ham,40,0,0,0,1,1,1,0,0,6,0,1,"['Ã', '¬', 'Ã¯', 'Ġpredict', 'Ġwat', 'Ġtime', 'ĠÃ', '¬', '_', ""'"", 'Ġfinish', 'Ġbuying', 'Ġ?']"
105,"Good stuff, will do.",ham,20,0,0,0,0,0,0,0,0,0,0,0,"['good', 'Ġstuff', 'Ġ,', 'Ġwill', 'Ġdo', 'Ġ.']"
106,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",ham,244,0,0,0,0,1,2,0,0,2,0,2,"['Ġso', 'Ġthat', 'Ġyou', 'Ġknow', 'Ġ,', 'Ġyet', 'und', 'e', 'Ġhave', 'Ġnot', 'Ġsend', 'Ġmoney', 'Ġyet', 'Ġ.', 'ĠI', 'Ġjust', 'Ġsend', 'Ġshe', 'Ġa', 'Ġtext', 'Ġnot', 'Ġto', 'Ġbother', 'Ġsend', 'Ġ.', 'Ġso', 'Ġits', 'Ġover', 'Ġ,', 'Ġyou', 'Ġdo', 'Ġnot', 'Ġhave', 'Ġto', 'Ġinvolve', 'Ġyourself', 'Ġin', 'Ġanything', 'Ġ.', 'ĠI', 'Ġshould', 'Ġnot', 'Ġhave', 'Ġimpose', 'Ġanything', 'Ġon', 'Ġyou', 'Ġin', 'Ġthe', 'Ġfirst', 'Ġplace', 'Ġso', 'Ġfor', 'Ġthat', 'Ġ,', 'ĠI', 'Ġapologise', 'Ġ.']"
107,Are you there in room.,ham,22,0,0,0,0,0,0,0,0,0,0,0,"['Ġyou', 'Ġthere', 'Ġin', 'Ġroom', 'Ġ.']"
108,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,ham,107,0,0,0,0,0,0,1,0,3,2,26,"['hey', 'Ġgirl', 'Ġ.', 'Ġhow', 'Ġr', 'Ġu', 'Ġ?', 'Ġhope', 'Ġu', 'Ġr', 'Ġwell', 'ĠI', 'Ġan', 'Ġdel', 'Ġr', 'Ġb', 'ak', 'Ġ!', 'Ġagain', 'Ġlong', 'Ġtime', 'Ġno', 'Ġc', 'Ġ!', 'Ġgive', 'ĠI', 'Ġa', 'Ġcall', 'Ġsum', 'Ġtime', 'Ġfrom', 'Ġl', 'u', 'cy', 'xx']"
109,K..k:)how much does it cost?,ham,28,0,1,0,1,0,0,0,0,3,0,0,"['k', 'Ġ..', 'Ġk', ':', ')', 'Ġmuch', 'Ġdo', 'Ġit', 'Ġcost', 'Ġ?']"
110,I'm home.,ham,9,0,0,0,0,0,0,0,0,1,0,0,"['Ġbe', 'Ġhome', 'Ġ.']"
111,"Dear, will call Tmorrow.pls accomodate.",ham,39,0,1,0,0,0,0,1,0,0,0,0,"['ear', 'Ġ,', 'Ġwill', 'Ġcall', 'Ġt', 'morrow', '.', 'pl', 'Ġacc', 'om', 'od', 'ate', 'Ġ.']"
112,First answer my question.,ham,25,0,0,0,0,0,0,0,0,0,0,0,"['first', 'Ġanswer', 'Ġmy', 'Ġquestion', 'Ġ.']"
113,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,spam,162,13,1,0,0,0,0,0,0,5,1,1,"['want', 'Ġ2', 'Ġget', 'Ġlay', 'Ġtonight', 'Ġ?', 'Ġwant', 'Ġreal', 'Ġdog', 'Ġlocation', 'Ġsend', 'Ġdirect', 'Ġ2', 'Ġur', 'Ġmob', 'Ġ?', 'Ġjoin', 'Ġthe', 'Ġu', 'k', ""Ġ'"", 'Ġlarge', 'Ġdog', 'Ġnetwork', 'Ġb', 'Ġtx', 'te', 'Ġgravel', 'Ġto', 'Ġ69', '888', 'Ġ!', 'Ġnot', 'Ġ.', 'Ġec', '2', 'Ġ.', 'Ġ31', 'p', '.', 'msg', '@', '150', 'p']"
114,I only haf msn. It's yijue@hotmail.com,ham,38,0,1,1,0,0,0,0,0,2,0,1,"['Ġonly', 'Ġha', 'f', 'Ġms', 'n', 'Ġ.', 'Ġit', 'Ġbe', 'Ġy', 'ij', 'ue', '@', 'hot', 'mail', '.', 'com']"
115,He is there. You call and meet him,ham,34,0,0,0,0,0,0,0,0,0,0,0,"['Ġbe', 'Ġthere', 'Ġ.', 'Ġyou', 'Ġcall', 'Ġand', 'Ġmeet', 'Ġhe']"
116,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,spam,155,5,0,0,0,1,1,1,0,3,0,2,"['Ġwill', 'Ġnot', 'Ġr', 'cv', 'Ġany', 'Ġmore', 'Ġms', 'gs', 'Ġfrom', 'Ġthe', 'Ġchat', 'Ġs', 'vc', 'Ġ.', 'Ġfor', 'Ġfree', 'Ġhardcore', 'Ġservice', 'Ġtext', 'Ġgo', 'Ġto', 'Ġ:', 'Ġ6', '99', '88', 'Ġif', 'Ġu', 'Ġget', 'Ġnothing', 'Ġu', 'Ġmust', 'Ġage', 'Ġverify', 'Ġwith', 'Ġyr', 'Ġnetwork', 'Ġ&', 'Ġtry', 'Ġagain']"
117,Got c... I lazy to type... I forgot Ì_ in lect... I saw a pouch but like not v nice...,ham,86,0,0,0,0,0,0,0,0,2,0,4,"['get', 'Ġc', 'Ġ...', 'ĠI', 'Ġlazy', 'Ġto', 'Ġtype', 'Ġ...', 'ĠI', 'Ġforget', 'ĠÃ', '¬', 'Ġ_', 'Ġin', 'Ġlect', 'Ġ...', 'ĠI', 'Ġsee', 'Ġa', 'Ġpouch', 'Ġbut', 'Ġlike', 'Ġnot', 'Ġv', 'Ġnice', 'Ġ...']"
118,"K, text me when you're on the way",ham,33,0,0,0,0,0,0,0,0,1,0,1,"['k', 'Ġ,', 'Ġtext', 'ĠI', 'Ġwhen', 'Ġyou', 'Ġbe', 'Ġon', 'Ġthe', 'Ġway']"
119,"Sir, Waiting for your mail.",ham,27,0,0,0,0,0,0,0,0,0,0,0,"['ir', 'Ġ,', 'Ġwait', 'Ġfor', 'Ġyour', 'Ġmail', 'Ġ.']"
120,"A swt thought: \Nver get tired of doing little things 4 lovable persons..\"" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8""",ham,158,2,0,0,0,0,0,0,0,5,0,1,"['Ġsw', 'Ġthink', 'Ġ:', 'Ġ\\', 'n', 'ver', 'Ġget', 'Ġtired', 'Ġof', 'Ġdo', 'Ġlittle', 'Ġthing', 'Ġ4', 'Ġl', 'ovable', 'Ġperson', 'Ġ..', 'Ġ\\', 'Ġ""', 'Ġco', 'z', 'Ġ..', 'Ġsom', 'time', 'Ġthose', 'Ġlittle', 'Ġthing', 'Ġoccupy', 'Ġd', 'Ġbig', 'Ġpart', 'Ġin', 'Ġtheir', 'Ġheart', 'Ġ..', 'Ġg', 'ud', 'Ġni', '8', 'Ġ""']"
121,I know you are. Can you pls open the back?,ham,42,0,0,0,1,1,1,0,0,1,0,1,"['Ġknow', 'Ġyou', 'Ġbe', 'Ġ.', 'Ġcan', 'Ġyou', 'Ġpl', 'Ġopen', 'Ġthe', 'Ġback', 'Ġ?']"
